Year,Sanctuary,Status,Site,Observer,Replicate,Depth,Time,Complexity,Algal.cover,Sample,Latitude,Longitude,Successful.count,Successful.length,Date,Location
2019,Parker Point,No-take,Salmon Bay,ST,10,1,12:00:00,2,2,2373,-32.021726,115.520259,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,1,1,12:00:00,1,3,2374,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,2,1,12:00:00,1,3,2375,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,3,1,12:00:00,3,2,2376,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,4,1,12:00:00,2,1,2377,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,5,1,12:00:00,2,2,2378,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,6,1,12:00:00,2,1,2379,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,7,1,12:00:00,1,1,2380,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,8,1,12:00:00,1,1,2381,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,9,1,12:00:00,2,1,2382,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,AT,10,1,12:00:00,1,1,2383,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,1,1,12:00:00,2,1,2384,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,2,1,12:00:00,2,1,2385,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,3,1,12:00:00,3,1,2386,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,4,1,12:00:00,2,1,2387,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,5,1,12:00:00,2,1,2388,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,6,1,12:00:00,2,2,2389,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,7,1,12:00:00,2,1,2390,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,8,1,12:00:00,2,2,2391,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,9,1,12:00:00,2,2,2392,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,EPJ,10,1,12:00:00,2,1,2393,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,1,1,12:00:00,4,1,2394,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,2,1,12:00:00,3,3,2395,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,3,1,12:00:00,2,1,2396,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,4,1,12:00:00,2,1,2397,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,5,1,12:00:00,2,1,2398,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,6,1,12:00:00,4,2,2399,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,7,1,12:00:00,2,3,2400,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,8,1,12:00:00,2,4,2401,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,9,1,12:00:00,2,2,2402,-31.988813,115.522852,Yes,Yes,20190117,
2019,Armstrong Bay,Fished,Geordie Bay,ST,10,1,12:00:00,2,2,2403,-31.988813,115.522852,Yes,Yes,20190117,
2019,Green Island,Fished,Strickland Bay,AT,1,1,12:00:00,2,2,2404,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,2,1,12:00:00,2,1,2405,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,3,1,12:00:00,3,2,2406,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,4,1,12:00:00,3,2,2407,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,5,1,12:00:00,2,2,2408,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,6,1,12:00:00,3,2,2409,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,7,1,12:00:00,3,2,2410,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,8,1,12:00:00,2,2,2411,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,9,1,12:00:00,3,2,2412,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,AT,10,1,12:00:00,2,1,2413,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,1,1,12:00:00,1,2,2414,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,2,1,12:00:00,2,2,2415,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,3,1,12:00:00,3,1,2416,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,4,1,12:00:00,2,1,2417,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,5,1,12:00:00,1,1,2418,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,6,1,12:00:00,2,1,2419,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,7,1,12:00:00,2,2,2420,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,8,1,12:00:00,4,2,2421,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,9,1,12:00:00,2,2,2422,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,EPJ,10,1,12:00:00,3,3,2423,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,1,1,12:00:00,3,0,2424,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,2,1,12:00:00,4,2,2425,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,3,1,12:00:00,2,2,2426,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,4,1,12:00:00,2,3,2427,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,5,1,12:00:00,2,2,2428,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,6,1,12:00:00,3,2,2429,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,7,1,12:00:00,2,3,2430,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,8,1,12:00:00,3,2,2431,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,9,1,12:00:00,3,1,2432,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,Fished,Strickland Bay,ST,10,1,12:00:00,3,2,2433,-32.017462,115.473186,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,1,1,12:00:00,3,2,2434,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,2,1,12:00:00,4,2,2435,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,3,1,12:00:00,3,3,2436,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,4,1,12:00:00,2,1,2437,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,5,1,12:00:00,2,2,2438,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,6,1,12:00:00,2,1,2439,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,7,1,12:00:00,3,1,2440,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,8,1,12:00:00,3,1,2441,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,9,1,12:00:00,0,1,2442,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,AT,10,1,12:00:00,2,1,2443,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,1,1,12:00:00,3,3,2444,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,2,1,12:00:00,3,2,2445,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,3,1,12:00:00,2,2,2446,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,4,1,12:00:00,2,1,2447,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,5,1,12:00:00,2,2,2448,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,6,1,12:00:00,3,1,2449,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,7,1,12:00:00,2,2,2450,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,8,1,12:00:00,2,2,2451,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,9,1,12:00:00,3,2,2452,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,EPJ,10,1,12:00:00,2,3,2453,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,1,1,12:00:00,2,0,2454,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,2,1,12:00:00,4,2,2455,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,3,1,12:00:00,0,2,2456,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,4,1,12:00:00,1,3,2457,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,5,1,12:00:00,3,2,2458,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,6,1,12:00:00,3,3,2459,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,7,1,12:00:00,3,3,2460,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,8,1,12:00:00,3,3,2461,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,9,1,12:00:00,4,3,2462,-32.016548,115.499102,Yes,Yes,20190118,
2019,Green Island,No-take,Green Island,ST,10,1,12:00:00,1,2,2463,-32.016548,115.499102,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,1,1,12:00:00,2,2,2464,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,2,1,12:00:00,3,3,2465,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,3,1,12:00:00,3,2,2466,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,4,1,12:00:00,2,3,2467,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,5,1,12:00:00,2,1,2468,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,6,1,12:00:00,3,2,2469,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,7,1,12:00:00,2,2,2470,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,8,1,12:00:00,1,2,2471,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,9,1,12:00:00,2,2,2472,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,AT,10,1,12:00:00,1,2,2473,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,1,1,12:00:00,2,2,2474,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,2,1,12:00:00,2,2,2475,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,3,1,12:00:00,2,1,2476,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,4,1,12:00:00,3,3,2477,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,5,1,12:00:00,4,3,2478,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,6,1,12:00:00,3,3,2479,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,7,1,12:00:00,3,3,2480,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,8,1,12:00:00,4,1,2481,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,9,1,12:00:00,3,2,2482,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,EPJ,10,1,12:00:00,4,2,2483,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,1,1,12:00:00,3,3,2484,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,2,1,12:00:00,4,3,2485,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,3,1,12:00:00,1,3,2486,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,4,1,12:00:00,1,3,2487,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,5,1,12:00:00,1,2,2488,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,6,1,12:00:00,2,2,2489,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,7,1,12:00:00,2,2,2490,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,8,1,12:00:00,3,2,2491,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,9,1,12:00:00,2,1,2492,-31.999667,115.48882,Yes,Yes,20190118,
2019,Armstrong Bay,Fished,Ricey Beach,ST,10,1,12:00:00,2,2,2493,-31.999667,115.48882,Yes,Yes,20190118,
2019,Parker Point,No-take,Little Salmon,EJA,1,1,12:00:00,2,3,2494,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,2,1,12:00:00,3,3,2495,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,3,1,12:00:00,4,3,2496,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,4,1,12:00:00,2,3,2497,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,5,1,12:00:00,2,2,2498,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,6,1,12:00:00,1,3,2499,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,7,1,12:00:00,2,3,2500,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,8,1,12:00:00,3,2,2501,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,9,1,12:00:00,3,2,2502,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,EJA,10,1,12:00:00,3,2,2503,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,1,1,12:00:00,3,2,2504,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,2,1,12:00:00,3,2,2505,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,3,1,12:00:00,4,3,2506,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,4,1,12:00:00,3,2,2507,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,5,1,12:00:00,3,3,2508,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,6,1,12:00:00,4,3,2509,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,7,1,12:00:00,4,2,2510,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,8,1,12:00:00,3,2,2511,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,9,1,12:00:00,2,2,2512,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,AH,10,1,12:00:00,4,2,2513,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,1,1,12:00:00,4,3,2514,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,2,1,12:00:00,2,3,2515,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,3,1,12:00:00,1,3,2516,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,4,1,12:00:00,3,3,2517,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,5,1,12:00:00,3,3,2518,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,6,1,12:00:00,3,2,2519,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,7,1,12:00:00,3,2,2520,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,8,1,12:00:00,3,2,2521,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,9,1,12:00:00,3,1,2522,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,10,1,12:00:00,2,3,2523,-32.025352,115.52435,Yes,Yes,20190120,
2019,Parker Point,No-take,Little Salmon,JH,11,1,12:00:00,2,2,2524,-32.025352,115.52435,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,1,1,12:00:00,1,3,2525,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,2,1,12:00:00,1,3,2526,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,3,1,12:00:00,1,3,2527,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,4,1,12:00:00,1,3,2528,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,5,1,12:00:00,1,3,2529,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,6,1,12:00:00,1,3,2530,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,7,1,12:00:00,0,3,2531,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,8,1,12:00:00,3,3,2532,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,9,1,12:00:00,1,3,2533,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,10,1,12:00:00,1,3,2534,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,11,1,12:00:00,3,3,2535,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,12,1,12:00:00,2,3,2536,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,13,1,12:00:00,3,3,2537,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,14,1,12:00:00,3,3,2538,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,EAA,15,1,12:00:00,2,3,2539,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,1,1,12:00:00,2,0,2540,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,2,1,12:00:00,3,1,2541,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,3,1,12:00:00,3,0,2542,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,4,1,12:00:00,3,1,2543,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,5,1,12:00:00,1,0,2544,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,6,1,12:00:00,3,1,2545,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,7,1,12:00:00,3,1,2546,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,8,1,12:00:00,3,1,2547,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,9,1,12:00:00,3,1,2548,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,10,1,12:00:00,3,1,2549,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,11,1,12:00:00,2,1,2550,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,12,1,12:00:00,3,1,2551,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,13,1,12:00:00,3,0,2552,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,14,1,12:00:00,3,0,2553,-31.994655,115.495719,Yes,Yes,20190120,
2019,Armstrong Bay,Fished,City of York,HA,15,1,12:00:00,2,1,2554,-31.994655,115.495719,Yes,Yes,20190120,
